tempo,periodoformat2,regiao,instituicao,localizacao_geografica,urgencias_geral,urgencias_pediatricas,urgencia_obstetricia,urgencia_psiquiatrica,total_urgencias
2020-06,2020/06/01,Região de Saúde Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",19215.0,4058.0,,,23273.0
2020-07,2020/07/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE","39.3003425, -7.4263845",34700.0,3156.0,790.0,,38646.0
2020-07,2020/07/01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE","39.7414812, -8.7982706",62355.0,10889.0,5970.0,,79214.0
2020-07,2020/07/01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE","40.6362453, -8.6543716",56264.0,11510.0,3403.0,,71177.0
2020-07,2020/07/01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",49232.0,13010.0,4787.0,,67029.0
2020-07,2020/07/01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE","39.4054629, -9.1258493",51612.0,14763.0,4557.0,,70932.0
2020-07,2020/07/01,Região de Saúde LVT,"Hospital de Cascais, PPP","38.729006, -9.418267",41038.0,16783.0,6354.0,,64175.0
2020-07,2020/07/01,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE","41.4387173, -8.3086907",44022.0,9286.0,4870.0,,58178.0
2020-07,2020/07/01,Região de Saúde Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",22789.0,4397.0,,,27186.0
2020-07,2020/07/01,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",57040.0,6426.0,2758.0,,66224.0
2020-07,2020/07/01,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE","41.8056532, -6.7888197",46829.0,,,,46829.0
2020-08,2020/08/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",46942.0,,,,46942.0
2020-08,2020/08/01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",134690.0,29807.0,11925.0,0.0,176422.0
2020-08,2020/08/01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",60237.0,12698.0,8887.0,,81822.0
2020-08,2020/08/01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE","38.708454, -9.216985",56880.0,11842.0,7902.0,,76624.0
2020-08,2020/08/01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",88791.0,17364.0,9318.0,,115473.0
2020-08,2020/08/01,Região de Saúde LVT,"Hospital de Loures, PPP","38.821455, -9.176296",58725.0,20185.0,8857.0,,87767.0
2020-08,2020/08/01,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",47171.0,17144.0,5640.0,,69955.0
2020-09,2020/09/01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE","38.5684861, -7.9032848",32546.0,8361.0,,,40907.0
2020-09,2020/09/01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE","40.6362453, -8.6543716",72940.0,14658.0,4470.0,,92068.0
2020-09,2020/09/01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",67864.0,14127.0,10120.0,,92111.0
2020-09,2020/09/01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",32518.0,7682.0,,,40200.0
2020-09,2020/09/01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",63143.0,15898.0,6228.0,,85269.0
2020-09,2020/09/01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE","39.4054629, -9.1258493",66818.0,17731.0,5937.0,,90486.0
2020-09,2020/09/01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",55543.0,12973.0,4310.0,,72826.0
2020-09,2020/09/01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",84251.0,11559.0,4142.0,,99952.0
2020-09,2020/09/01,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE","41.4387173, -8.3086907",57233.0,11408.0,6441.0,,75082.0
2020-09,2020/09/01,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",74186.0,7866.0,3758.0,,85810.0
2020-10,2020/10/01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE","38.5684861, -7.9032848",36252.0,9313.0,,,45565.0
2020-10,2020/10/01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",35959.0,8615.0,,,44574.0
2020-10,2020/10/01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",69814.0,17832.0,6929.0,,94575.0
2020-10,2020/10/01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",86039.0,40025.0,14476.0,4654.0,145194.0
2020-10,2020/10/01,Região de Saúde LVT,"Hospital de Loures, PPP","38.821455, -9.176296",72289.0,25082.0,10992.0,,108363.0
2020-11,2020/11/01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE","38.5684861, -7.9032848",39510.0,10059.0,,,49569.0
2020-11,2020/11/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",56425.0,8171.0,2961.0,,67557.0
2020-11,2020/11/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE","39.3003425, -7.4263845",52746.0,4476.0,1259.0,,58481.0
2020-11,2020/11/01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE","40.6362453, -8.6543716",88694.0,18479.0,5399.0,,112572.0
2020-11,2020/11/01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",81724.0,17177.0,12372.0,,111273.0
2020-11,2020/11/01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",93469.0,43891.0,15761.0,5068.0,158189.0
2020-11,2020/11/01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",63945.0,20519.0,9491.0,,93955.0
2020-11,2020/11/01,Região de Saúde LVT,"Hospital de Cascais, PPP","38.729006, -9.418267",64370.0,25798.0,10375.0,,100543.0
2020-11,2020/11/01,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",62932.0,22863.0,7660.0,,93455.0
2020-11,2020/11/01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",125787.0,27419.0,14424.0,,167630.0
2020-11,2020/11/01,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",96692.0,,18361.0,,115053.0
2020-11,2020/11/01,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE","41.4387173, -8.3086907",70786.0,13785.0,7720.0,,92291.0
2020-11,2020/11/01,Região de Saúde Norte,"Hospital de Braga, EPE","41.56785, -8.398982",112779.0,25311.0,11126.0,,149216.0
2020-12,2020/12/01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE","38.5684861, -7.9032848",43177.0,10738.0,,,53915.0
2020-12,2020/12/01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",88947.0,18352.0,13420.0,,120719.0
2020-12,2020/12/01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",82146.0,20757.0,8093.0,,110996.0
2020-12,2020/12/01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",61941.0,16260.0,6717.0,,84918.0
2020-12,2020/12/01,Região de Saúde Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",39546.0,6046.0,,,45592.0
2020-12,2020/12/01,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",95260.0,9863.0,4993.0,,110116.0
2021-01,2021/01/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",4695.0,902.0,246.0,,5843.0
2021-01,2021/01/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",4810.0,,,,4810.0
2021-01,2021/01/01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",2954.0,379.0,180.0,,3513.0
2021-01,2021/01/01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",8508.0,1487.0,1051.0,,11046.0
2021-01,2021/01/01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE","39.478072, -8.5404429",6480.0,916.0,211.0,,7607.0
2021-01,2021/01/01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",4585.0,833.0,436.0,,5854.0
2021-01,2021/01/01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",10263.0,1834.0,1090.0,,13187.0
2021-01,2021/01/01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",5754.0,974.0,383.0,,7111.0
2021-01,2021/01/01,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",7190.0,,1301.0,,8491.0
2021-01,2021/01/01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","41.3828711, -8.7589945",4114.0,,,,4114.0
2021-02,2021/02/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",8150.0,1288.0,512.0,,9950.0
2021-02,2021/02/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE","39.3003425, -7.4263845",7036.0,400.0,190.0,,7626.0
2021-02,2021/02/01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",5341.0,598.0,390.0,,6329.0
2021-02,2021/02/01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",5773.0,868.0,,,6641.0
2021-02,2021/02/01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",13735.0,5361.0,2337.0,652.0,22085.0
2021-02,2021/02/01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE","38.708454, -9.216985",10456.0,1794.0,1582.0,,13832.0
2021-02,2021/02/01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE","39.4054629, -9.1258493",10078.0,1775.0,1019.0,,12872.0
2021-02,2021/02/01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",14428.0,2309.0,2023.0,,18760.0
2021-02,2021/02/01,Região de Saúde LVT,"Hospital de Cascais, PPP","38.729006, -9.418267",7912.0,2447.0,1372.0,,11731.0
2021-02,2021/02/01,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",9065.0,2114.0,1001.0,,12180.0
2021-02,2021/02/01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",18927.0,2809.0,2084.0,,23820.0
2021-02,2021/02/01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE","41.1831056, -8.6010558",18834.0,5066.0,1544.0,,25444.0
2021-02,2021/02/01,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",13158.0,,2523.0,,15681.0
2021-02,2021/02/01,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE","41.4387173, -8.3086907",10254.0,1343.0,1159.0,,12756.0
2021-03,2021/03/01,Região de Saúde do Centro,"Unidade Local de Saúde da Guarda, EPE","40.5309916, -7.2734793",11917.0,1925.0,804.0,,14646.0
2021-03,2021/03/01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",21343.0,8056.0,3740.0,1090.0,34229.0
2021-03,2021/03/01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE","38.708454, -9.216985",15914.0,2763.0,2472.0,,21149.0
2021-03,2021/03/01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE","39.4054629, -9.1258493",16604.0,2854.0,1674.0,,21132.0
2021-03,2021/03/01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",22873.0,3693.0,3143.0,,29709.0
2021-03,2021/03/01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE","39.478072, -8.5404429",17881.0,2148.0,676.0,,20705.0
2021-03,2021/03/01,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE","40.9293884, -8.5458794",26617.0,2315.0,1533.0,,30465.0
2021-03,2021/03/01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","41.3828711, -8.7589945",10643.0,,,,10643.0
2021-03,2021/03/01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",23110.0,3644.0,2179.0,,28933.0
2021-03,2021/03/01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",14184.0,,1836.0,,16020.0
2021-03,2021/03/01,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE","41.8056532, -6.7888197",15606.0,,,,15606.0
2021-04,2021/04/01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",11607.0,1601.0,874.0,,14082.0
2021-04,2021/04/01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE","40.6362453, -8.6543716",29097.0,5018.0,1851.0,,35966.0
2021-04,2021/04/01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",12735.0,2305.0,,,15040.0
2021-04,2021/04/01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE","39.478072, -8.5404429",24989.0,3451.0,958.0,,29398.0
2021-04,2021/04/01,Região de Saúde LVT,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",22480.0,4443.0,4097.0,,31020.0
2021-04,2021/04/01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",21734.0,3867.0,1725.0,,27326.0
2021-04,2021/04/01,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",29844.0,,5361.0,,35205.0
2021-04,2021/04/01,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",37011.0,5341.0,3625.0,,45977.0
2021-04,2021/04/01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",33511.0,3057.0,2063.0,,38631.0
2021-04,2021/04/01,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE","41.4387173, -8.3086907",23509.0,3277.0,2501.0,,29287.0
2021-04,2021/04/01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",19983.0,,2558.0,,22541.0
2021-05,2021/05/01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",74538.0,13939.0,7048.0,0.0,95525.0
2021-05,2021/05/01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE","39.7414812, -8.7982706",40758.0,6656.0,3937.0,,51351.0
2021-05,2021/05/01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE","40.6362453, -8.6543716",38939.0,7813.0,2417.0,,49169.0
2021-05,2021/05/01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",39700.0,18891.0,6630.0,2165.0,67386.0
2021-05,2021/05/01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",44293.0,8939.0,5844.0,,59076.0
2021-05,2021/05/01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",25152.0,4978.0,2588.0,,32718.0
2021-05,2021/05/01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",55303.0,11655.0,6155.0,,73113.0
2021-05,2021/05/01,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE","40.9293884, -8.5458794",50026.0,5408.0,2794.0,,58228.0
2021-05,2021/05/01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","41.3828711, -8.7589945",19827.0,,,,19827.0
2021-05,2021/05/01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",43222.0,8586.0,3957.0,,55765.0
2021-05,2021/05/01,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE","41.4387173, -8.3086907",31284.0,5053.0,3229.0,,39566.0
2021-05,2021/05/01,Região de Saúde Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",16078.0,1750.0,,,17828.0
2021-05,2021/05/01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",26625.0,,3354.0,,29979.0
2021-05,2021/05/01,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",37201.0,2928.0,1881.0,,42010.0
2021-06,2021/06/01,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",46872.0,4207.0,2381.0,,53460.0
2021-07,2021/07/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",38944.0,,,,38944.0
2021-07,2021/07/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE","39.3003425, -7.4263845",33433.0,2608.0,761.0,,36802.0
2021-07,2021/07/01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",118211.0,25134.0,10531.0,0.0,153876.0
2021-07,2021/07/01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",22954.0,4173.0,1683.0,,28810.0
2021-07,2021/07/01,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE","40.2191523, -8.4098211",87693.0,25142.0,11485.0,,124320.0
2021-07,2021/07/01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",54147.0,11261.0,7482.0,,72890.0
2021-07,2021/07/01,Região de Saúde do Centro,"Unidade Local de Saúde da Guarda, EPE","40.5309916, -7.2734793",33677.0,5761.0,2114.0,,41552.0
2021-07,2021/07/01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",46480.0,12722.0,4484.0,,63686.0
2021-07,2021/07/01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",60601.0,32038.0,9783.0,3157.0,105579.0
2021-07,2021/07/01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",41710.0,13994.0,5665.0,,61369.0
2021-07,2021/07/01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",68777.0,14996.0,8717.0,,92490.0
2021-07,2021/07/01,Região de Saúde LVT,"Hospital de Loures, PPP","38.821455, -9.176296",48240.0,17721.0,7266.0,,73227.0
2021-07,2021/07/01,Região de Saúde LVT,"Hospital de Vila Franca de Xira, EPE","38.977235, -8.984506",40433.0,15122.0,4282.0,,59837.0
2021-07,2021/07/01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE","41.1831056, -8.6010558",86016.0,31657.0,6650.0,,124323.0
2021-07,2021/07/01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","41.3828711, -8.7589945",31396.0,,,,31396.0
2021-07,2021/07/01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",67154.0,8629.0,3895.0,,79678.0
2021-07,2021/07/01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",65638.0,15135.0,5776.0,,86549.0
2021-08,2021/08/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",41977.0,7263.0,2272.0,,51512.0
2021-08,2021/08/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",46833.0,,,,46833.0
2021-08,2021/08/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE","39.3003425, -7.4263845",39331.0,3056.0,893.0,,43280.0
2021-08,2021/08/01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE","39.7414812, -8.7982706",74564.0,14513.0,6853.0,,95930.0
2021-08,2021/08/01,Região de Saúde do Centro,"Unidade Local de Saúde da Guarda, EPE","40.5309916, -7.2734793",40236.0,6782.0,2483.0,,49501.0
2021-08,2021/08/01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",70850.0,36619.0,11446.0,3664.0,122579.0
2021-08,2021/08/01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE","38.708454, -9.216985",51821.0,13789.0,7924.0,,73534.0
2021-08,2021/08/01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",97007.0,23039.0,10640.0,,130686.0
2021-08,2021/08/01,Região de Saúde LVT,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",53929.0,13981.0,9577.0,,77487.0
2021-08,2021/08/01,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",88619.0,16327.0,8415.0,,113361.0
2021-08,2021/08/01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",77068.0,17649.0,6761.0,,101478.0
2021-08,2021/08/01,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE","41.4387173, -8.3086907",55360.0,12096.0,5629.0,,73085.0
