regiao,instituicao,ano,mes,ebitda,gastos_operacionais,rendimentos_operacionais,resultado_liquido,resultados_operacionais,urgencias_geral,total_urgencias,doentes_saidos,dias_de_internamento,no_intervencoes_cirurgicas_programadas,no_intervencoes_cirurgicas_convencionais,no_intervencoes_cirurgicas_de_ambulatorio,no_intervencoes_cirurgicas_urgentes,no_de_consultas_medicas_total,no_de_primeiras_consultas,no_de_consultas_subsequentes,divida_total_fornecedores_externos,divida_vencida_fornecedores_externos,pagamentos_em_atraso,medicos_s_internos,medicos_internos,enfermeiros,tss,farmaceuticos,farmaceuticos_residentes,tdt,at,ao,tas,ao0,ts,informaticos,outros,total_geral,utentes_inscritos_csp,total_utentes_com_mdf_atribuido,total_utentes_com_mdf_atribuido0,total_utentes_sem_mdf_atribuido,total_utentes_sem_mdf_atribuido0,total_utentes_sem_mdf_atribuido_por_opcao,total_utentes_sem_mdf_atribuido_por_opcao0,taxa_de_utilizacao_consultas_medicas_1_ano_todos_os_utentes,taxa_de_utilizacao_consultas_medicas_1_ano_nos_utentes_sem_mdf,no_trabalhadores,taxa_de_utilizacao_global_de_consultas_medicas_1_ano,no_utentes_pelo_menos_1_consulta_medicas_presencial_ou_nao_presencial_1_ano,taxa_de_utilizacao_de_consultas_medicas_3_anos,no_utentes_com_pelo_menos_1_consulta_medica_em_3_anos,no_episodios_cirurgicos_ambulat_com_procedimentos_ambulatorizaveis,no_episodios_cirurgicos_ambulat_e_intern_com_proced_ambulatorizaveis,localizacao_geografica,tipo_instituicao
Alentejo,Administração Regional de Saúde do Alentejo,2020,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11361937.32,303973.78,52884.73,113.0,40.0,224.0,15.0,0.0,0.0,36.0,188.0,82.0,0.0,0.0,67.0,9.0,12.0,786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2020,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9068787.78,298815.47,57190.89,111.0,40.0,224.0,15.0,0.0,0.0,35.0,189.0,85.0,0.0,0.0,67.0,9.0,12.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2020,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9274553.45,588268.61,102965.55,112.0,40.0,225.0,15.0,0.0,0.0,35.0,189.0,85.0,0.0,0.0,67.0,9.0,12.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2020,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9965854.9,794476.31,135095.16,113.0,40.0,228.0,15.0,0.0,0.0,36.0,191.0,84.0,0.0,0.0,66.0,9.0,12.0,794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2020,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10481120.08,650480.83,132732.55,112.0,40.0,231.0,15.0,0.0,0.0,41.0,191.0,88.0,0.0,0.0,70.0,9.0,12.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2020,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9861220.15,691625.35,202249.53,110.0,40.0,231.0,15.0,0.0,0.0,42.0,192.0,100.0,0.0,0.0,69.0,9.0,12.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2020,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9888445.98,380965.05,142504.8,113.0,34.0,232.0,15.0,0.0,0.0,44.0,194.0,101.0,0.0,0.0,70.0,9.0,12.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2020,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10203403.29,446519.15,156280.46,116.0,34.0,233.0,15.0,0.0,0.0,45.0,195.0,101.0,0.0,0.0,70.0,9.0,11.0,829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2020,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9837614.78,74832.71,52899.35,117.0,34.0,234.0,15.0,0.0,0.0,44.0,195.0,102.0,0.0,0.0,70.0,9.0,11.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10276189.77,662953.11,52487.64,119.0,46.0,249.0,14.0,1.0,0.0,48.0,199.0,108.0,0.0,0.0,69.0,9.0,11.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10552853.38,178300.05,53387.15,121.0,46.0,250.0,14.0,1.0,0.0,48.0,199.0,108.0,0.0,0.0,69.0,9.0,11.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9910985.53,232543.88,53758.57,120.0,46.0,251.0,14.0,1.0,0.0,48.0,198.0,107.0,0.0,0.0,71.0,9.0,12.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10684285.95,311799.78,64514.39,119.0,46.0,251.0,14.0,1.0,0.0,48.0,200.0,108.0,0.0,0.0,71.0,9.0,12.0,879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9865572.76,148130.73,53483.24,118.0,46.0,252.0,14.0,1.0,0.0,46.0,201.0,103.0,0.0,0.0,71.0,9.0,12.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10272570.14,224723.09,53401.69,114.0,46.0,252.0,14.0,1.0,0.0,47.0,202.0,101.0,0.0,0.0,72.0,9.0,12.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10979838.72,189620.72,99639.13,112.0,46.0,249.0,14.0,1.0,0.0,48.0,202.0,105.0,0.0,0.0,74.0,9.0,12.0,872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11055478.57,348972.79,122272.25,114.0,41.0,249.0,14.0,1.0,0.0,48.0,202.0,105.0,0.0,0.0,76.0,9.0,12.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11844061.22,1646353.96,163881.27,117.0,38.0,249.0,14.0,1.0,0.0,48.0,201.0,105.0,0.0,0.0,77.0,9.0,12.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10905962.28,710630.48,186581.04,117.0,38.0,249.0,16.0,1.0,0.0,48.0,199.0,105.0,0.0,0.0,77.0,9.0,12.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10737767.94,468582.83,96243.85,118.0,38.0,247.0,16.0,1.0,0.0,47.0,198.0,104.0,0.0,0.0,76.0,9.0,9.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10890209.69,134760.65,6283.18,119.0,38.0,247.0,15.0,1.0,0.0,46.0,195.0,103.0,0.0,0.0,81.0,9.0,11.0,865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12305619.5,925541.29,6723.98,115.0,46.0,253.0,15.0,1.0,0.0,46.0,196.0,104.0,0.0,0.0,79.0,9.0,11.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14252595.66,411493.41,8572.77,117.0,45.0,254.0,15.0,1.0,0.0,46.0,195.0,104.0,0.0,0.0,77.0,9.0,11.0,874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14161932.77,570786.75,55689.27,117.0,43.0,254.0,15.0,1.0,0.0,46.0,195.0,104.0,0.0,0.0,76.0,9.0,11.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14988190.78,2693870.99,22158.65,116.0,43.0,254.0,15.0,1.0,0.0,46.0,194.0,101.0,0.0,0.0,77.0,9.0,11.0,867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2022,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12116576.05,1221486.74,35480.16,114.0,43.0,250.0,15.0,1.0,0.0,47.0,191.0,101.0,0.0,0.0,77.0,9.0,11.0,859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2022,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13908476.3,2615269.17,39829.52,112.0,42.0,250.0,15.0,1.0,0.0,47.0,189.0,83.0,0.0,0.0,76.0,9.0,12.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2022,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10945875.17,319226.49,18014.98,110.0,42.0,249.0,15.0,1.0,0.0,47.0,187.0,66.0,0.0,0.0,75.0,9.0,12.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2022,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12494240.53,1481908.78,-263.63,115.0,40.0,250.0,13.0,1.0,0.0,47.0,187.0,62.0,0.0,0.0,76.0,9.0,12.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2022,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14136814.93,2367343.46,4961.85,115.0,40.0,250.0,14.0,1.0,0.0,48.0,187.0,61.0,0.0,0.0,76.0,8.0,12.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2022,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14154141.62,2248850.73,6498.44,116.0,40.0,251.0,14.0,1.0,0.0,49.0,186.0,60.0,0.0,0.0,75.0,8.0,12.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2022,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14063618.45,1890909.17,17590.66,113.0,40.0,250.0,14.0,1.0,0.0,49.0,181.0,59.0,0.0,0.0,73.0,8.0,12.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2022,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13916946.92,1261155.82,16042.74,110.0,40.0,254.0,14.0,1.0,0.0,49.0,182.0,45.0,0.0,0.0,73.0,8.0,11.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13130125.52,1433477.26,21111.67,108.0,47.0,255.0,14.0,1.0,0.0,49.0,182.0,45.0,0.0,0.0,72.0,8.0,10.0,791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14282072.73,640617.87,7377.65,109.0,46.0,256.0,14.0,1.0,0.0,49.0,182.0,47.0,0.0,0.0,72.0,8.0,10.0,794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13453652.72,794549.63,8475.41,110.0,43.0,258.0,14.0,1.0,0.0,50.0,182.0,37.0,0.0,0.0,72.0,8.0,10.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12854402.01,720763.15,16926.58,110.0,44.0,257.0,14.0,1.0,0.0,50.0,181.0,31.0,0.0,0.0,71.0,8.0,10.0,777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13994621.83,1279918.17,15829.68,110.0,43.0,257.0,14.0,1.0,0.0,50.0,180.0,31.0,0.0,0.0,71.0,8.0,10.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18597637.6,1739806.95,14052.96,112.0,39.0,256.0,14.0,1.0,0.0,50.0,178.0,31.0,0.0,0.0,68.0,8.0,9.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2023,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12480573.59,1147852.31,46623.51,115.0,37.0,256.0,14.0,1.0,0.0,55.0,178.0,30.0,0.0,0.0,68.0,8.0,9.0,771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16138639.22,1143783.9,91233.94,114.0,37.0,252.0,14.0,0.0,0.0,55.0,176.0,30.0,0.0,0.0,70.0,8.0,9.0,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13689091.7,1217687.62,112892.2,115.0,37.0,251.0,14.0,0.0,0.0,55.0,174.0,30.0,0.0,0.0,72.0,8.0,9.0,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2023,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13923523.37,2083397.21,122859.46,117.0,37.0,251.0,14.0,0.0,0.0,57.0,173.0,30.0,0.0,0.0,72.0,8.0,9.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2023,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12014238.51,19890.17,19276.66,116.0,37.0,248.0,14.0,0.0,0.0,61.0,172.0,30.0,0.0,0.0,73.0,8.0,9.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2023,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844297.28,89620.62,6514.14,115.0,37.0,244.0,14.0,0.0,0.0,61.0,170.0,30.0,0.0,0.0,71.0,8.0,9.0,759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,21.0,9.0,0.0,0.0,13.0,39.0,14.0,0.0,0.0,45.0,6.0,8.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,21.0,9.0,0.0,0.0,13.0,39.0,14.0,0.0,0.0,45.0,6.0,8.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,21.0,9.0,0.0,0.0,13.0,39.0,14.0,0.0,0.0,47.0,6.0,8.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,13.0,23.0,8.0,0.0,0.0,34.0,5.0,6.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2024,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,13.0,23.0,6.0,0.0,0.0,33.0,5.0,6.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
Alentejo,Administração Regional de Saúde do Alentejo,2024,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,14.0,23.0,6.0,0.0,0.0,33.0,5.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,"38.5658579, -7.9136262",Outro/SNS
