tempo,regiao,entidade,localizacao_geografica,taxa_de_utilizacao_global_de_consultas_medicas_1_ano,no_utentes_pelo_menos_1_consulta_medicas_presencial_ou_nao_presencial_1_ano,taxa_de_utilizacao_de_consultas_medicas_3_anos,no_utentes_com_pelo_menos_1_consulta_medica_em_3_anos,ano,mes
2024-03-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Santa Maria,"38.739567, -9.168651",30.02697,102531,69.70477,238016,2024,3
2024-03-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arrábida,"38.531, -8.8874",36.59937,87157,76.38092,181892,2024,3
2024-03-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Médio Tejo,"39.605565, -8.404399",44.48262,78845,82.16915,145644,2024,3
2024-03-01,Norte,Área dos CSP da ULS Médio Ave,"41.346844614, -8.482973945",47.97205,115533,88.83007,213933,2024,3
2024-03-01,Norte,Área dos CSP da ULS Barcelos / Esposende,"41.533628173, -8.6240622256",49.50669,79733,88.8566,143108,2024,3
2024-04-01,Centro,Área dos CSP da ULS Cova da Beira,"40.279552, -7.501801",48.51408,40844,85.39732,71896,2024,4
2024-04-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Lezíria,"39.232503, -8.715083",50.54163,99566,83.75161,164989,2024,4
2024-04-01,Norte,Área dos CSP da ULS Póvoa Varzim / Vila Conde,"41.355472362, -8.7448970377",53.24099,83369,87.84453,137554,2024,4
2024-05-01,Alentejo,Área dos CSP da ULS Alto Alentejo,"38.756986, -9.1460619",58.80961,63385,86.23121,92940,2024,5
2024-05-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Amadora / Sintra,"38.75717, -9.23401",42.81094,230572,72.46195,390267,2024,5
2024-05-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Almada / Seixal,"38.6276044797217, -9.11368350111247",47.96084,174612,76.96912,280223,2024,5
2024-05-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Lisboa Ocidental,"38.698818794, -9.3815130504",44.2404,209104,71.59233,338384,2024,5
2024-05-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6527214050293, -9.05825614929199",44.20795,101585,73.61144,169151,2024,5
2024-05-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Médio Tejo,"39.605565, -8.404399",56.24076,100099,83.72373,149014,2024,5
2024-05-01,Norte,Área dos CSP da ULS Alto Minho,"41.696866, -8.832522",63.94516,158357,89.47364,221577,2024,5
2024-06-01,Alentejo,Área dos CSP da ULS Baixo Alentejo,"38.014, -7.8675",61.144,73544,86.63785,104208,2024,6
2024-06-01,Alentejo,Área dos CSP da ULS Alentejo Central,"38.568838, -7.903064",64.20818,104172,88.36915,143371,2024,6
2024-06-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Lisboa Ocidental,"38.698818794, -9.3815130504",47.42768,224802,72.09935,341743,2024,6
2024-06-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.891077, -9.039536",46.19182,108645,74.31889,174801,2024,6
2024-06-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Oeste,"39.411452329, -9.1394549604",50.46389,124285,77.29419,190364,2024,6
2024-06-01,Norte,Área dos CSP da ULS São João,"41.169696, -8.612651",62.87718,217152,86.50882,298766,2024,6
2024-06-01,Norte,Área dos CSP da ULS Alto Ave,"41.426805082, -8.2945278754",67.71902,194273,91.33508,262023,2024,6
2024-06-01,Norte,Área dos CSP da ULS Santo António,"41.160263, -8.681729",61.82646,215587,86.14987,300402,2024,6
2024-06-01,Norte,Área dos CSP da ULS Médio Ave,"41.346844614, -8.482973945",65.04595,157205,89.96951,217441,2024,6
2024-06-01,Norte,Área dos CSP da ULS Alto Minho,"41.696866, -8.832522",67.59435,167830,89.72331,222774,2024,6
2024-07-01,Centro,Área dos CSP da ULS Baixo Mondego,"40.130297609, -8.860696177",65.33767,70713,84.60181,91562,2024,7
2024-07-01,Centro,Área dos CSP da ULS Região de Aveiro,Desconhecido,64.77213,254331,86.62082,340121,2024,7
2024-07-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6527214050293, -9.05825614929199",50.15891,115997,74.49483,172276,2024,7
2024-07-01,Norte,Área dos CSP da ULS Tâmega e Sousa,"41.206266147, -8.2725028602",69.54798,335295,90.83749,437933,2024,7
2024-07-01,Norte,Área dos CSP da ULS Gaia / Espinho,"41.127363348, -8.5796956622",64.83912,226697,87.16586,304758,2024,7
2024-08-01,Centro,Área dos CSP da ULS Viseu Dão-Lafões,"40.659169, -7.915314",68.98972,189096,87.02995,238543,2024,8
2024-08-01,Centro,Área dos CSP da ULS Guarda,"40.5314, -7.27322",68.497,95891,88.84444,124376,2024,8
2024-08-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Loures / Odivelas,"38.821769, -9.176301",50.34273,116556,71.46788,165466,2024,8
2024-08-01,Lisboa e Vale do Tejo,Área dos CSP da ULS São José,"38.7365023, -9.1313583",48.39771,206152,69.51408,296098,2024,8
2024-08-01,Norte,Área dos CSP da ULS Barcelos / Esposende,"41.533628173, -8.6240622256",71.05105,114886,90.72266,146694,2024,8
2024-08-01,Norte,Área dos CSP da ULS Matosinhos,"41.1807, -8.66314",66.94337,118386,86.50513,152980,2024,8
2024-08-01,Norte,Área dos CSP da ULS São João,"41.169696, -8.612651",67.68679,234442,87.25961,302235,2024,8
2024-09-01,Alentejo,Área dos CSP da ULS Alto Alentejo,"39.3004940975133, -7.42635033349663",69.23685,75338,87.61442,95335,2024,9
2024-09-01,Alentejo,Área dos CSP da ULS Baixo Alentejo,"38.014, -7.8675",68.06457,82011,87.54751,105486,2024,9
2024-09-01,Centro,Área dos CSP da ULS Região de Aveiro,Desconhecido,68.87882,271251,87.32482,343893,2024,9
2024-09-01,Lisboa e Vale do Tejo,Área dos CSP da ULS São José,"38.7365023, -9.1313583",50.15742,214269,69.83237,298319,2024,9
2024-09-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Amadora / Sintra,"38.75717, -9.23401",52.77011,287148,74.30263,404317,2024,9
2024-09-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Santa Maria,"38.739567, -9.168651",49.39764,171270,72.25374,250516,2024,9
2024-09-01,Norte,Área dos CSP da ULS Trás-os-Montes Alto Douro,"41.2969, -7.74841",72.53515,189353,89.7648,234331,2024,9
2024-09-01,Norte,Área dos CSP da ULS Tâmega e Sousa,"41.206266147, -8.2725028602",73.77392,356134,91.44503,441439,2024,9
2024-09-01,Norte,Área dos CSP da ULS Entre Douro e Vouga,Desconhecido,74.31012,203904,91.47254,250997,2024,9
2024-09-01,Norte,Área dos CSP da ULS Alto Ave,"41.426805082, -8.2945278754",74.88179,215211,92.24533,265114,2024,9
2024-09-01,Norte,Área dos CSP da ULS Barcelos / Esposende,"41.533628173, -8.6240622256",73.09643,118175,91.02616,147162,2024,9
2024-10-01,Centro,Área dos CSP da ULS Guarda,"40.5314, -7.27322",72.74917,102102,89.39778,125468,2024,10
2024-10-01,Centro,Área dos CSP da ULS Viseu Dão-Lafões,"40.659169, -7.915314",72.63987,199849,87.68115,241231,2024,10
2024-10-01,Centro,Área dos CSP da ULS Cova da Beira,"40.279552, -7.501801",68.9945,58043,87.69479,73775,2024,10
2024-10-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Santa Maria,"38.739567, -9.168651",51.67569,179619,72.76007,252906,2024,10
2024-10-01,Norte,Área dos CSP da ULS Trás-os-Montes Alto Douro,"41.2969, -7.74841",74.60693,195024,90.07429,235456,2024,10
2024-10-01,Norte,Área dos CSP da ULS Braga,"41.629758698, -8.3591461276",73.52817,238082,89.39706,289465,2024,10
2024-10-01,Norte,Área dos CSP da ULS Alto Ave,"41.426805082, -8.2945278754",76.98905,221459,92.56944,266276,2024,10
2024-10-01,Norte,Área dos CSP da ULS Póvoa Varzim / Vila Conde,"41.355472362, -8.7448970377",71.70931,112864,90.1354,141865,2024,10
2024-11-01,Alentejo,Área dos CSP da ULS Litoral Alentejano,"38.039936, -8.731693",60.2494,61505,77.47541,79090,2024,11
2024-11-01,Algarve,Área dos CSP da ULS Algarve,"37.02745056, -7.937649",60.29037,318634,77.57176,409966,2024,11
2024-11-01,Centro,Área dos CSP da ULS Cova da Beira,"40.279552, -7.501801",70.85876,59690,87.93419,74074,2024,11
2024-11-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.891077, -9.039536",57.32878,136552,76.74849,182808,2024,11
2024-11-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Oeste,"39.411452329, -9.1394549604",60.47896,150315,78.87512,196037,2024,11
2024-11-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Almada / Seixal,"38.6276044797217, -9.11368350111247",61.4414,226916,79.19019,292466,2024,11
2024-11-01,Norte,Área dos CSP da ULS São João,"41.169696, -8.612651",73.26499,254768,88.28044,306982,2024,11
2024-11-01,Norte,Área dos CSP da ULS Nordeste,"41.806816, -6.759102",76.45871,96208,90.39736,113747,2024,11
2024-12-01,Alentejo,Área dos CSP da ULS Alentejo Central,"38.568838, -7.903064",77.14666,127059,90.08306,148365,2024,12
2024-12-01,Algarve,Área dos CSP da ULS Algarve,"37.02745056, -7.937649",61.55686,326031,77.87373,412452,2024,12
2024-12-01,Lisboa e Vale do Tejo,Área dos CSP da ULS São José,"38.7365023, -9.1313583",54.9275,236531,70.90385,305329,2024,12
2024-12-01,Norte,Área dos CSP da ULS Trás-os-Montes Alto Douro,"41.2969, -7.74841",77.87896,203715,90.68044,237201,2024,12
2025-01-01,Centro,Área dos CSP da ULS Baixo Mondego,"40.130297609, -8.860696177",26.81722,29212,83.17819,90606,2025,1
2025-01-01,Centro,Área dos CSP da ULS Cova da Beira,"40.279552, -7.501801",24.51331,20701,83.48806,70504,2025,1
2025-01-01,Lisboa e Vale do Tejo,Área dos CSP da ULS São José,"38.7365023, -9.1313583",15.65281,67589,65.18558,281472,2025,1
2025-01-01,Norte,Área dos CSP da ULS Alto Ave,"41.426805082, -8.2945278754",27.12124,78155,89.58146,258146,2025,1
2025-01-01,Norte,Área dos CSP da ULS Gaia / Espinho,"41.127363348, -8.5796956622",24.96006,87794,85.00134,298982,2025,1
2025-01-01,Norte,Área dos CSP da ULS Póvoa Varzim / Vila Conde,"41.355472362, -8.7448970377",24.47485,38636,85.73293,135338,2025,1
2025-02-01,Alentejo,Área dos CSP da ULS Alto Alentejo,"39.3004940975133, -7.42635033349663",39.35474,43230,84.84073,93195,2025,2
2025-02-01,Alentejo,Área dos CSP da ULS Litoral Alentejano,"38.039936, -8.731693",29.61966,30364,73.12829,74966,2025,2
2025-02-01,Centro,Área dos CSP da ULS Viseu Dão-Lafões,"40.659169, -7.915314",39.35892,108668,85.36736,235695,2025,2
2025-02-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Loures / Odivelas,"38.821769, -9.176301",25.73113,60401,67.88944,159363,2025,2
2025-02-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arrábida,"38.531, -8.8874",29.63055,72511,74.91061,183319,2025,2
2025-02-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Almada / Seixal,"38.6276044797217, -9.11368350111247",29.10314,108071,74.73299,277512,2025,2
2025-02-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Oeste,"39.411452329, -9.1394549604",28.58504,71382,73.82728,184360,2025,2
2025-02-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Lezíria,"39.232503, -8.715083",34.95683,70287,82.53675,165955,2025,2
2025-02-01,Norte,Área dos CSP da ULS Tâmega e Sousa,"41.206266147, -8.2725028602",40.94976,198178,88.92229,430343,2025,2
2025-02-01,Norte,Área dos CSP da ULS Barcelos / Esposende,"41.533628173, -8.6240622256",40.70264,65795,88.79417,143534,2025,2
2025-02-01,Norte,Área dos CSP da ULS Braga,"41.629758698, -8.3591461276",38.48632,125333,86.55974,281887,2025,2
2025-02-01,Norte,Área dos CSP da ULS Alto Ave,"41.426805082, -8.2945278754",41.30134,119092,90.02043,259573,2025,2
2025-03-01,Centro,Área dos CSP da ULS Região de Leiria,"39.7418, -8.79444",41.89991,169103,81.04949,327106,2025,3
2025-03-01,Centro,Área dos CSP da ULS Região de Aveiro,Desconhecido,46.12564,156383,84.65536,287013,2025,3
2025-03-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Médio Tejo,"39.605565, -8.404399",42.79095,77847,81.62584,148497,2025,3
2025-03-01,Lisboa e Vale do Tejo,Área dos CSP da ULS São José,"38.7365023, -9.1313583",31.1764,135256,66.08297,286695,2025,3
2025-03-01,Norte,Área dos CSP da ULS Gaia / Espinho,"41.127363348, -8.5796956622",47.40492,166871,85.99053,302697,2025,3
2025-03-01,Norte,Área dos CSP da ULS Nordeste,"41.806816, -6.759102",50.15017,63286,88.23548,111347,2025,3
2025-03-01,Norte,Área dos CSP da ULS Tâmega e Sousa,"41.206266147, -8.2725028602",50.5147,244574,89.30734,432394,2025,3
2025-04-01,Algarve,Área dos CSP da ULS Algarve,"37.02745056, -7.937649",41.50044,222300,74.14521,397164,2025,4
2025-04-01,Centro,Área dos CSP da ULS Cova da Beira,"40.279552, -7.501801",53.74885,45593,84.84191,71968,2025,4
2025-04-01,Centro,Área dos CSP da ULS Viseu Dão-Lafões,"40.659169, -7.915314",55.89319,154415,86.48595,238933,2025,4
2025-04-01,Centro,Área dos CSP da ULS Coimbra,"40.21578, -8.41058",54.07124,221392,85.39022,349626,2025,4
2025-04-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.891077, -9.039536",37.50658,90518,71.28686,172043,2025,4
2025-04-01,Norte,Área dos CSP da ULS Médio Ave,"41.346844614, -8.482973945",54.49847,132549,89.10639,216721,2025,4
2025-04-01,Norte,Área dos CSP da ULS Matosinhos,"41.1807, -8.66314",51.75755,91718,84.36123,149494,2025,4
2025-04-01,Norte,Área dos CSP da ULS Barcelos / Esposende,"41.533628173, -8.6240622256",56.68105,91528,89.66553,144791,2025,4
2025-05-01,Centro,Área dos CSP da ULS Guarda,"40.5314, -7.27322",59.50551,83369,87.81968,123038,2025,5
2025-05-01,Centro,Área dos CSP da ULS Baixo Mondego,"40.130297609, -8.860696177",61.24427,67049,85.1477,93218,2025,5
2025-05-01,Centro,Área dos CSP da ULS Coimbra,"40.21578, -8.41058",59.56529,244366,85.74817,351781,2025,5
2025-05-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Lisboa Ocidental,"38.698818794, -9.3815130504",44.34823,214017,73.00837,352326,2025,5
2025-05-01,Norte,Área dos CSP da ULS Braga,"41.629758698, -8.3591461276",59.47129,194665,87.50726,286434,2025,5
2025-05-01,Norte,Área dos CSP da ULS Santo António,"41.160263, -8.681729",57.89261,203815,85.50292,301019,2025,5
2025-05-01,Norte,Área dos CSP da ULS Barcelos / Esposende,"41.533628173, -8.6240622256",62.27599,100638,89.98948,145423,2025,5
2025-05-01,Norte,Área dos CSP da ULS Entre Douro e Vouga,"40.926349, -8.548039",62.69772,208732,90.56645,301512,2025,5
2025-05-01,Norte,Área dos CSP da ULS Nordeste,"41.806816, -6.759102",64.04038,80826,89.09683,112450,2025,5
2025-05-01,Norte,Área dos CSP da ULS Alto Minho,"41.696866, -8.832522",63.72277,160972,89.17633,225271,2025,5
2025-06-01,Alentejo,Área dos CSP da ULS Baixo Alentejo,"38.009362882, -7.8559468083",60.25799,72920,85.4809,103443,2025,6
2025-06-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Almada / Seixal,"38.6276044797217, -9.11368350111247",50.48389,189461,76.46727,286974,2025,6
2025-06-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Santa Maria,"38.739567, -9.168651",42.92495,151656,69.4567,245394,2025,6
2025-07-01,Alentejo,Área dos CSP da ULS Litoral Alentejano,"38.039936, -8.731693",52.68419,54761,75.20252,78167,2025,7
2025-07-01,Centro,Área dos CSP da ULS Guarda,"40.5314, -7.27322",66.43918,93068,88.50657,123980,2025,7
2025-07-01,Centro,Área dos CSP da ULS Região de Aveiro,"40.6418, -8.65166",64.05767,219443,85.82338,294006,2025,7
2025-07-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Lezíria,"39.232503, -8.715083",63.01882,128283,84.61263,172240,2025,7
2025-07-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6527214050293, -9.05825614929199",49.29015,119155,72.47644,175206,2025,7
2025-07-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arrábida,"38.531, -8.8874",53.30794,133111,76.9257,192085,2025,7
2025-07-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Santa Maria,"38.739567, -9.168651",45.77715,162307,69.88061,247768,2025,7
2025-07-01,Norte,Área dos CSP da ULS Póvoa Varzim / Vila Conde,"41.355472362, -8.7448970377",65.37374,103586,89.0806,141150,2025,7
2025-07-01,Norte,Área dos CSP da ULS Braga,"41.629758698, -8.3591461276",65.70149,216037,87.99146,289330,2025,7
2025-07-01,Norte,Área dos CSP da ULS Alto Minho,"41.696866, -8.832522",70.34616,178668,89.74778,227945,2025,7
2025-07-01,Norte,Área dos CSP da ULS Santo António,"41.160263, -8.681729",63.93409,225867,86.07596,304090,2025,7
2025-07-01,Norte,Área dos CSP da ULS Trás-os-Montes Alto Douro,"41.2969, -7.74841",69.98499,183276,89.41343,234155,2025,7
2025-08-01,Alentejo,Área dos CSP da ULS Alto Alentejo,"39.3004940975133, -7.42635033349663",66.02008,73005,86.83578,96023,2025,8
2025-08-01,Centro,Área dos CSP da ULS Castelo Branco,"39.831269, -7.486884",67.81802,69093,86.41735,88042,2025,8
2025-08-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Oeste,"39.4062582, -9.12709",54.35542,138128,76.13017,193462,2025,8
2025-08-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.891077, -9.039536",51.13198,125258,73.33755,179655,2025,8
2025-08-01,Norte,Área dos CSP da ULS Nordeste,"41.806816, -6.759102",73.36208,92715,90.2714,114085,2025,8
2025-08-01,Norte,Área dos CSP da ULS Alto Minho,"41.696866, -8.832522",72.33681,184129,89.96834,229009,2025,8
2025-08-01,Norte,Área dos CSP da ULS Entre Douro e Vouga,"40.926349, -8.548039",71.60768,239141,91.62385,305987,2025,8
2025-09-01,Centro,Área dos CSP da ULS Viseu Dão-Lafões,"40.659169, -7.915314",71.94073,200324,88.06458,245222,2025,9
2025-09-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6527214050293, -9.05825614929199",53.16248,129692,73.06705,178250,2025,9
2025-09-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Almada / Seixal,"38.6276044797217, -9.11368350111247",57.53425,217640,77.58427,293485,2025,9
2025-09-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Oeste,"39.4062582, -9.12709",56.44814,143888,76.45653,194890,2025,9
2025-09-01,Norte,Área dos CSP da ULS Santo António,"41.160263, -8.681729",67.76467,240158,86.58126,306844,2025,9
2025-09-01,Norte,Área dos CSP da ULS Trás-os-Montes Alto Douro,"41.2969, -7.74841",73.98317,194083,89.991,236077,2025,9
2025-10-01,Centro,Área dos CSP da ULS Guarda,"40.5314, -7.27322",72.93852,102421,89.38549,125516,2025,10
2025-10-01,Centro,Área dos CSP da ULS Região de Leiria,"39.7418, -8.79444",66.67384,275623,83.28818,344305,2025,10
2025-10-01,Norte,Área dos CSP da ULS Barcelos / Esposende,"41.533628173, -8.6240622256",75.30548,122458,91.47865,148758,2025,10
2025-10-01,Norte,Área dos CSP da ULS Póvoa Varzim / Vila Conde,"41.355472362, -8.7448970377",71.77736,114538,89.81852,143327,2025,10
2025-10-01,Norte,Área dos CSP da ULS São João,"41.169696, -8.612651",70.37445,249096,87.44173,309507,2025,10
2025-11-01,Alentejo,Área dos CSP da ULS Alentejo Central,"38.568838, -7.903064",75.87369,126725,89.53904,149549,2025,11
2025-11-01,Alentejo,Área dos CSP da ULS Alto Alentejo,"39.3004940975133, -7.42635033349663",71.74891,79736,87.67682,97437,2025,11
2025-11-01,Centro,Área dos CSP da ULS Viseu Dão-Lafões,"40.659169, -7.915314",75.00931,209462,88.56035,247303,2025,11
2025-11-01,Centro,Área dos CSP da ULS Guarda,"40.5314, -7.27322",74.6417,104891,89.6987,126050,2025,11
2025-11-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Lisboa Ocidental,"38.698818794, -9.3815130504",59.44522,292074,75.88153,372831,2025,11
2025-11-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Loures / Odivelas,"38.821769, -9.176301",54.08165,130757,71.04481,171770,2025,11
2025-11-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.891077, -9.039536",57.26318,141487,74.8112,184845,2025,11
2025-11-01,Norte,Área dos CSP da ULS Tâmega e Sousa,"41.206266147, -8.2725028602",77.77057,377664,92.06055,447058,2025,11
2025-11-01,Norte,Área dos CSP da ULS Braga,"41.629758698, -8.3591461276",74.21523,242522,89.5135,292514,2025,11
2025-11-01,Norte,Área dos CSP da ULS Gaia / Espinho,"41.127363348, -8.5796956622",73.48298,260190,88.72154,314147,2025,11
2025-11-01,Norte,Área dos CSP da ULS Póvoa Varzim / Vila Conde,"41.355472362, -8.7448970377",73.47433,117351,90.1507,143986,2025,11
2025-12-01,Algarve,Área dos CSP da ULS Algarve,"37.02745056, -7.937649",60.60853,335250,76.78562,424732,2025,12
2025-12-01,Centro,Área dos CSP da ULS Viseu Dão-Lafões,"40.659169, -7.915314",76.17707,212726,88.81118,248007,2025,12
2025-12-01,Centro,Área dos CSP da ULS Cova da Beira,"40.279552, -7.501801",74.37279,63913,87.5128,75205,2025,12
2025-12-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Oeste,"39.4062582, -9.12709",61.22712,157339,77.401,198902,2025,12
2025-12-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Amadora / Sintra,"38.752326416, -9.274985919",57.40339,329174,74.18091,425383,2025,12
2025-12-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Médio Tejo,"39.605565, -8.404399",69.43611,128027,84.40403,155625,2025,12
2025-12-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.891077, -9.039536",58.71783,145181,75.23701,186025,2025,12
